timestamp_utc,favorite_count
2026-08-26T00:18:04+00:00,6406
2026-08-26T01:00:00+00:00,6780
2026-08-26T02:00:00+00:00,7045
2026-08-26T03:00:00+00:00,7264
2026-08-26T04:00:00+00:00,7478
2026-08-26T05:00:00+00:00,7721
2026-08-26T06:00:00+00:00,7947
2026-08-26T07:00:00+00:00,8209
2026-08-26T08:00:00+00:00,8471
2026-08-26T09:00:00+00:00,8757
2026-08-26T10:00:00+00:00,8998
2026-08-26T11:00:00+00:00,9203
2026-08-26T12:00:00+00:00,9693
2026-08-26T13:00:00+00:00,10220
2026-08-26T14:00:00+00:00,10860
2026-08-26T15:00:00+00:00,11643
2026-08-26T16:00:00+00:00,12163
2026-08-26T17:00:00+00:00,12540
2026-08-26T18:00:00+00:00,12785
2026-08-26T19:00:00+00:00,12961
2026-08-26T20:00:00+00:00,13097
2026-08-26T21:00:00+00:00,13171
2026-08-26T22:00:00+00:00,13307
2026-08-26T23:00:00+00:00,13625
2026-08-27T00:00:00+00:00,14009
2026-08-27T01:00:00+00:00,14232
2026-08-27T02:00:00+00:00,14453
2026-08-27T03:00:00+00:00,14709
2026-08-27T04:00:00+00:00,14998
2026-08-27T05:00:00+00:00,15239
2026-08-27T06:00:00+00:00,15457
2026-08-27T07:00:00+00:00,15697
2026-08-27T08:00:00+00:00,15986
2026-08-27T09:00:00+00:00,16325
2026-08-27T10:00:00+00:00,16588
2026-08-27T11:00:00+00:00,16788
2026-08-27T12:00:00+00:00,17003
2026-08-27T13:00:00+00:00,17200
2026-08-27T14:00:00+00:00,17424
2026-08-27T15:00:00+00:00,17689
2026-08-27T16:00:00+00:00,17926
2026-08-27T17:00:00+00:00,18060
2026-08-27T18:00:00+00:00,18140
2026-08-27T19:00:00+00:00,18197
2026-08-27T20:00:00+00:00,18262
2026-08-27T21:00:00+00:00,18294
2026-08-27T22:00:00+00:00,18332
2026-08-27T23:00:00+00:00,18433
2026-08-28T00:00:00+00:00,18578
2026-08-28T01:00:00+00:00,18659
2026-08-28T02:00:00+00:00,18750
2026-08-28T03:00:00+00:00,18835
2026-08-28T04:00:00+00:00,18931
2026-08-28T05:00:00+00:00,19025
2026-08-28T06:00:00+00:00,19113
2026-08-28T07:00:00+00:00,19231
2026-08-28T08:00:00+00:00,19335
2026-08-28T09:00:00+00:00,19469
2026-08-28T10:00:00+00:00,19596
2026-08-28T11:00:00+00:00,19690
2026-08-28T12:00:00+00:00,19804
2026-08-28T13:00:00+00:00,19902
2026-08-28T14:00:00+00:00,20025
2026-08-28T15:00:00+00:00,20174
2026-08-28T16:00:00+00:00,20281
2026-08-28T17:00:00+00:00,20368
2026-08-28T18:00:00+00:00,20431
2026-08-28T19:00:00+00:00,20481
2026-08-28T20:00:00+00:00,20494
2026-08-28T21:00:00+00:00,20516
2026-08-28T22:00:00+00:00,20536
2026-08-28T23:00:00+00:00,20570
2026-08-29T00:00:00+00:00,20639
2026-08-29T01:00:00+00:00,20693
2026-08-29T02:00:00+00:00,20765
2026-08-29T03:00:00+00:00,20848
2026-08-29T04:00:00+00:00,20939
2026-08-29T05:00:00+00:00,21009
2026-08-29T06:00:00+00:00,21091
2026-08-29T07:00:00+00:00,21165
2026-08-29T08:00:00+00:00,21252
2026-08-29T09:00:00+00:00,21330
2026-08-29T10:00:00+00:00,21413
2026-08-29T11:00:00+00:00,21514
2026-08-29T12:00:00+00:00,21612
2026-08-29T13:00:00+00:00,21713
2026-08-29T14:00:00+00:00,21840
2026-08-29T15:00:00+00:00,21957
2026-08-29T16:00:00+00:00,22069
2026-08-29T17:00:00+00:00,22143
2026-08-29T18:00:00+00:00,22210
2026-08-29T19:00:00+00:00,22259
2026-08-29T20:00:00+00:00,22282
2026-08-29T21:00:00+00:00,22299
2026-08-29T22:00:00+00:00,22309
2026-08-29T23:00:00+00:00,22338
2026-08-30T00:00:00+00:00,22376
2026-08-30T01:00:00+00:00,22435
2026-08-30T02:00:00+00:00,22507
2026-08-30T03:00:00+00:00,22580
2026-08-30T04:00:00+00:00,22647
2026-08-30T05:00:00+00:00,22714
2026-08-30T06:00:00+00:00,22790
2026-08-30T07:00:00+00:00,22857
2026-08-30T08:00:00+00:00,22921
2026-08-30T09:00:00+00:00,23003
2026-08-30T10:00:00+00:00,23101
2026-08-30T11:00:00+00:00,23191
