timestamp_utc,favorite_count
2026-08-21T10:21:02+00:00,447266
2026-08-21T11:00:00+00:00,447265
2026-08-21T12:00:00+00:00,447266
2026-08-21T13:00:00+00:00,447277
2026-08-21T14:00:00+00:00,447300
2026-08-21T15:00:00+00:00,447309
2026-08-21T16:00:00+00:00,447309
2026-08-21T17:00:00+00:00,447312
2026-08-21T18:00:00+00:00,447317
2026-08-21T19:00:00+00:00,447319
2026-08-21T20:00:00+00:00,447310
2026-08-21T21:00:00+00:00,447311
2026-08-21T22:00:00+00:00,447313
2026-08-21T23:00:00+00:00,447319
2026-08-22T00:00:00+00:00,447319
2026-08-22T01:00:00+00:00,447326
2026-08-22T02:00:00+00:00,447329
2026-08-22T03:00:00+00:00,447334
2026-08-22T04:00:00+00:00,447344
2026-08-22T05:00:00+00:00,447351
2026-08-22T06:00:00+00:00,447360
2026-08-22T07:00:00+00:00,447364
2026-08-22T08:00:00+00:00,447371
2026-08-22T09:00:00+00:00,447380
2026-08-22T10:00:00+00:00,447381
2026-08-22T11:00:00+00:00,447394
2026-08-22T12:00:00+00:00,447392
2026-08-22T13:00:00+00:00,447390
2026-08-22T14:00:00+00:00,447393
2026-08-22T15:00:00+00:00,447401
2026-08-22T16:00:00+00:00,447403
2026-08-22T17:00:00+00:00,447407
2026-08-22T18:00:00+00:00,447412
2026-08-22T19:00:00+00:00,447412
2026-08-22T20:00:00+00:00,447412
2026-08-22T21:00:00+00:00,447415
2026-08-22T22:00:00+00:00,447415
2026-08-22T23:00:00+00:00,447418
2026-08-23T00:00:00+00:00,447423
2026-08-23T01:00:00+00:00,447430
2026-08-23T02:00:00+00:00,447430
2026-08-23T03:00:00+00:00,447435
2026-08-23T04:00:00+00:00,447441
2026-08-23T05:00:00+00:00,447443
2026-08-23T06:00:00+00:00,447448
2026-08-23T07:00:00+00:00,447455
2026-08-23T08:00:00+00:00,447461
2026-08-23T09:00:00+00:00,447465
2026-08-23T10:00:00+00:00,447473
2026-08-23T11:00:00+00:00,447479
2026-08-23T12:00:00+00:00,447478
2026-08-23T13:00:00+00:00,447483
2026-08-23T14:00:00+00:00,447487
2026-08-23T15:00:00+00:00,447491
2026-08-23T16:00:00+00:00,447500
2026-08-23T17:00:00+00:00,447507
2026-08-23T18:00:00+00:00,447510
2026-08-23T19:00:00+00:00,447514
2026-08-23T20:00:00+00:00,447508
2026-08-23T21:00:00+00:00,447511
2026-08-23T22:00:00+00:00,447512
2026-08-23T23:00:00+00:00,447510
2026-08-24T00:00:00+00:00,447510
2026-08-24T01:00:00+00:00,447510
2026-08-24T02:00:00+00:00,447512
2026-08-24T03:00:00+00:00,447516
2026-08-24T04:00:00+00:00,447521
2026-08-24T05:00:00+00:00,447526
2026-08-24T06:00:00+00:00,447528
2026-08-24T07:00:00+00:00,447533
2026-08-24T08:00:00+00:00,447541
2026-08-24T09:00:00+00:00,447544
2026-08-24T10:00:00+00:00,447548
2026-08-24T11:00:00+00:00,447552
2026-08-24T12:00:00+00:00,447554
2026-08-24T13:00:00+00:00,447551
2026-08-24T14:00:00+00:00,447555
2026-08-24T15:00:00+00:00,447563
2026-08-24T16:00:00+00:00,447571
2026-08-24T17:00:00+00:00,447575
2026-08-24T18:00:00+00:00,447581
2026-08-24T19:00:00+00:00,447585
2026-08-24T20:00:00+00:00,447582
2026-08-24T21:00:00+00:00,447582
2026-08-24T22:00:00+00:00,447583
2026-08-24T23:00:00+00:00,447583
2026-08-25T00:00:00+00:00,447589
2026-08-25T01:00:00+00:00,447591
2026-08-25T02:00:00+00:00,447586
2026-08-25T03:00:00+00:00,447589
2026-08-25T04:00:00+00:00,447587
2026-08-25T05:00:00+00:00,447589
2026-08-25T06:00:00+00:00,447584
2026-08-25T07:00:00+00:00,447589
2026-08-25T08:00:00+00:00,447588
2026-08-25T09:00:00+00:00,447600
2026-08-25T10:00:00+00:00,447602
2026-08-25T11:00:00+00:00,447613
