timestamp_utc,favorite_count
2026-08-21T10:21:02+00:00,179976
2026-08-21T11:00:00+00:00,179978
2026-08-21T12:00:00+00:00,179986
2026-08-21T13:00:00+00:00,179991
2026-08-21T14:00:00+00:00,179996
2026-08-21T15:00:00+00:00,179996
2026-08-21T16:00:00+00:00,180003
2026-08-21T17:00:00+00:00,180005
2026-08-21T18:00:00+00:00,180007
2026-08-21T19:00:00+00:00,180009
2026-08-21T20:00:00+00:00,180013
2026-08-21T21:00:00+00:00,180016
2026-08-21T22:00:00+00:00,180019
2026-08-21T23:00:00+00:00,180022
2026-08-22T00:00:00+00:00,180028
2026-08-22T01:00:00+00:00,180036
2026-08-22T02:00:00+00:00,180039
2026-08-22T03:00:00+00:00,180050
2026-08-22T04:00:00+00:00,180054
2026-08-22T05:00:00+00:00,180055
2026-08-22T06:00:00+00:00,180063
2026-08-22T07:00:00+00:00,180070
2026-08-22T08:00:00+00:00,180074
2026-08-22T09:00:00+00:00,180080
2026-08-22T10:00:00+00:00,180087
2026-08-22T11:00:00+00:00,180090
2026-08-22T12:00:00+00:00,180097
2026-08-22T13:00:00+00:00,180102
2026-08-22T14:00:00+00:00,180102
2026-08-22T15:00:00+00:00,180107
2026-08-22T16:00:00+00:00,180107
2026-08-22T17:00:00+00:00,180112
2026-08-22T18:00:00+00:00,180113
2026-08-22T19:00:00+00:00,180119
2026-08-22T20:00:00+00:00,180117
2026-08-22T21:00:00+00:00,180118
2026-08-22T22:00:00+00:00,180118
2026-08-22T23:00:00+00:00,180121
2026-08-23T00:00:00+00:00,180123
2026-08-23T01:00:00+00:00,180123
2026-08-23T02:00:00+00:00,180127
2026-08-23T03:00:00+00:00,180132
2026-08-23T04:00:00+00:00,180138
2026-08-23T05:00:00+00:00,180140
2026-08-23T06:00:00+00:00,180151
2026-08-23T07:00:00+00:00,180162
2026-08-23T08:00:00+00:00,180169
2026-08-23T09:00:00+00:00,180176
2026-08-23T10:00:00+00:00,180185
2026-08-23T11:00:00+00:00,180195
2026-08-23T12:00:00+00:00,180203
2026-08-23T13:00:00+00:00,180212
2026-08-23T14:00:00+00:00,180216
2026-08-23T15:00:00+00:00,180237
2026-08-23T16:00:00+00:00,180268
2026-08-23T17:00:00+00:00,180277
2026-08-23T18:00:00+00:00,180288
2026-08-23T19:00:00+00:00,180295
2026-08-23T20:00:00+00:00,180294
2026-08-23T21:00:00+00:00,180303
2026-08-23T22:00:00+00:00,180318
2026-08-23T23:00:00+00:00,180330
2026-08-24T00:00:00+00:00,180346
2026-08-24T01:00:00+00:00,180353
2026-08-24T02:00:00+00:00,180358
2026-08-24T03:00:00+00:00,180368
2026-08-24T04:00:00+00:00,180397
2026-08-24T05:00:00+00:00,180405
2026-08-24T06:00:00+00:00,180421
2026-08-24T07:00:00+00:00,180432
2026-08-24T08:00:00+00:00,180449
2026-08-24T09:00:00+00:00,180458
2026-08-24T10:00:00+00:00,180471
2026-08-24T11:00:00+00:00,180477
2026-08-24T12:00:00+00:00,180487
2026-08-24T13:00:00+00:00,180503
2026-08-24T14:00:00+00:00,180522
2026-08-24T15:00:00+00:00,180539
2026-08-24T16:00:00+00:00,180555
2026-08-24T17:00:00+00:00,180571
2026-08-24T18:00:00+00:00,180580
2026-08-24T19:00:00+00:00,180583
2026-08-24T20:00:00+00:00,180588
2026-08-24T21:00:00+00:00,180587
2026-08-24T22:00:00+00:00,180593
2026-08-24T23:00:00+00:00,180598
2026-08-25T00:00:00+00:00,180605
2026-08-25T01:00:00+00:00,180610
2026-08-25T02:00:00+00:00,180617
2026-08-25T03:00:00+00:00,180622
2026-08-25T04:00:00+00:00,180632
2026-08-25T05:00:00+00:00,180636
2026-08-25T06:00:00+00:00,180638
2026-08-25T07:00:00+00:00,180643
2026-08-25T08:00:00+00:00,180655
2026-08-25T09:00:00+00:00,180671
2026-08-25T10:00:00+00:00,180683
2026-08-25T11:00:00+00:00,180688
2026-08-25T12:00:00+00:00,180691
2026-08-25T13:00:00+00:00,180697
2026-08-25T14:00:00+00:00,180709
2026-08-25T15:00:00+00:00,180726
2026-08-25T16:00:00+00:00,180735
2026-08-25T17:00:00+00:00,180742
2026-08-25T18:00:00+00:00,180746
2026-08-25T19:00:00+00:00,180746
2026-08-25T20:00:00+00:00,180748
2026-08-25T21:00:00+00:00,180752
2026-08-25T22:00:00+00:00,180756
2026-08-25T23:00:00+00:00,180760
2026-08-26T00:00:00+00:00,180769
2026-08-26T01:00:00+00:00,180771
2026-08-26T02:00:00+00:00,180779
2026-08-26T03:00:00+00:00,180784
2026-08-26T04:00:00+00:00,180790
2026-08-26T05:00:00+00:00,180792
2026-08-26T06:00:00+00:00,180793
2026-08-26T07:00:00+00:00,180800
2026-08-26T08:00:00+00:00,180799
2026-08-26T09:00:00+00:00,180801
2026-08-26T10:00:00+00:00,180801
2026-08-26T11:00:00+00:00,180807
2026-08-26T12:00:00+00:00,180813
2026-08-26T13:00:00+00:00,180817
2026-08-26T14:00:00+00:00,180817
2026-08-26T15:00:00+00:00,180829
2026-08-26T16:00:00+00:00,180834
2026-08-26T17:00:00+00:00,180839
2026-08-26T18:00:00+00:00,180840
2026-08-26T19:00:00+00:00,180840
2026-08-26T20:00:00+00:00,180841
2026-08-26T21:00:00+00:00,180841
2026-08-26T22:00:00+00:00,180844
2026-08-26T23:00:00+00:00,180846
2026-08-27T00:00:00+00:00,180856
2026-08-27T01:00:00+00:00,180860
2026-08-27T02:00:00+00:00,180867
2026-08-27T03:00:00+00:00,180871
2026-08-27T04:00:00+00:00,180875
2026-08-27T05:00:00+00:00,180878
2026-08-27T06:00:00+00:00,180880
2026-08-27T07:00:00+00:00,180881
2026-08-27T08:00:00+00:00,180886
2026-08-27T09:00:00+00:00,180888
2026-08-27T10:00:00+00:00,180892
2026-08-27T11:00:00+00:00,180895
2026-08-27T12:00:00+00:00,180895
2026-08-27T13:00:00+00:00,180900
2026-08-27T14:00:00+00:00,180907
2026-08-27T15:00:00+00:00,180912
2026-08-27T16:00:00+00:00,180917
2026-08-27T17:00:00+00:00,180917
2026-08-27T18:00:00+00:00,180919
2026-08-27T19:00:00+00:00,180920
2026-08-27T20:00:00+00:00,180921
2026-08-27T21:00:00+00:00,180926
2026-08-27T22:00:00+00:00,180927
2026-08-27T23:00:00+00:00,180930
2026-08-28T00:00:00+00:00,180930
2026-08-28T01:00:00+00:00,180930
2026-08-28T02:00:00+00:00,180935
2026-08-28T03:00:00+00:00,180937
2026-08-28T04:00:00+00:00,180938
2026-08-28T05:00:00+00:00,180944
2026-08-28T06:00:00+00:00,180948
2026-08-28T07:00:00+00:00,180959
2026-08-28T08:00:00+00:00,180963
2026-08-28T09:00:00+00:00,180964
2026-08-28T10:00:00+00:00,180971
2026-08-28T11:00:00+00:00,180978
2026-08-28T12:00:00+00:00,180980
2026-08-28T13:00:00+00:00,180984
2026-08-28T14:00:00+00:00,180991
2026-08-28T15:00:00+00:00,180996
2026-08-28T16:00:00+00:00,180998
2026-08-28T17:00:00+00:00,181008
2026-08-28T18:00:00+00:00,181010
2026-08-28T19:00:00+00:00,181014
2026-08-28T20:00:00+00:00,181015
2026-08-28T21:00:00+00:00,181017
2026-08-28T22:00:00+00:00,181019
2026-08-28T23:00:00+00:00,181024
2026-08-29T00:00:00+00:00,181028
2026-08-29T01:00:00+00:00,181036
2026-08-29T02:00:00+00:00,181036
2026-08-29T03:00:00+00:00,181039
2026-08-29T04:00:00+00:00,181039
2026-08-29T05:00:00+00:00,181041
2026-08-29T06:00:00+00:00,181047
2026-08-29T07:00:00+00:00,181053
2026-08-29T08:00:00+00:00,181056
2026-08-29T09:00:00+00:00,181058
2026-08-29T10:00:00+00:00,181061
2026-08-29T11:00:00+00:00,181064
2026-08-29T12:00:00+00:00,181068
2026-08-29T13:00:00+00:00,181070
2026-08-29T14:00:00+00:00,181075
2026-08-29T15:00:00+00:00,181079
2026-08-29T16:00:00+00:00,181084
2026-08-29T17:00:00+00:00,181092
2026-08-29T18:00:00+00:00,181093
2026-08-29T19:00:00+00:00,181098
2026-08-29T20:00:00+00:00,181097
2026-08-29T21:00:00+00:00,181100
2026-08-29T22:00:00+00:00,181101
2026-08-29T23:00:00+00:00,181103
2026-08-30T00:00:00+00:00,181107
2026-08-30T01:00:00+00:00,181107
2026-08-30T02:00:00+00:00,181111
2026-08-30T03:00:00+00:00,181115
2026-08-30T04:00:00+00:00,181117
2026-08-30T05:00:00+00:00,181118
2026-08-30T06:00:00+00:00,181125
2026-08-30T07:00:00+00:00,181125
2026-08-30T08:00:00+00:00,181133
2026-08-30T09:00:00+00:00,181141
2026-08-30T10:00:00+00:00,181142
2026-08-30T11:00:00+00:00,181147
2026-08-30T12:00:00+00:00,181151
2026-08-30T13:00:00+00:00,181156
2026-08-30T14:00:00+00:00,181163
2026-08-30T15:00:00+00:00,181171
2026-08-30T16:00:00+00:00,181196
2026-08-30T17:00:00+00:00,181205
2026-08-30T18:00:00+00:00,181214
2026-08-30T19:00:00+00:00,181216
2026-08-30T20:00:00+00:00,181219
2026-08-30T21:00:00+00:00,181221
2026-08-30T22:00:00+00:00,181230
2026-08-30T23:00:00+00:00,181248
2026-08-31T00:00:00+00:00,181254
2026-08-31T01:00:00+00:00,181261
2026-08-31T02:00:00+00:00,181267
2026-08-31T03:00:00+00:00,181275
2026-08-31T04:00:00+00:00,181286
2026-08-31T05:00:00+00:00,181294
2026-08-31T06:00:00+00:00,181301
2026-08-31T07:00:00+00:00,181302
2026-08-31T08:00:00+00:00,181308
2026-08-31T09:00:00+00:00,181322
2026-08-31T10:00:00+00:00,181336
2026-08-31T11:00:00+00:00,181346
2026-08-31T12:00:00+00:00,181354
2026-08-31T13:00:00+00:00,181367
2026-08-31T14:00:00+00:00,181385
2026-08-31T15:00:00+00:00,181397
2026-08-31T16:00:00+00:00,181402
2026-08-31T17:00:00+00:00,181402
2026-08-31T18:00:00+00:00,181407
2026-08-31T19:00:00+00:00,181412
2026-08-31T20:00:00+00:00,181414
2026-08-31T21:00:00+00:00,181414
2026-08-31T22:00:00+00:00,181416
2026-08-31T23:00:00+00:00,181426
2026-09-01T00:00:00+00:00,181431
2026-09-01T01:00:00+00:00,181433
2026-09-01T02:00:00+00:00,181439
2026-09-01T03:00:00+00:00,181445
2026-09-01T04:00:00+00:00,181449
2026-09-01T05:19:11+00:00,181457
2026-09-01T06:00:00+00:00,181462
2026-09-01T07:00:00+00:00,181462
2026-09-01T08:00:00+00:00,181470
2026-09-01T09:00:00+00:00,181480
2026-09-01T10:00:00+00:00,181487
2026-09-01T11:00:00+00:00,181495
2026-09-01T12:00:00+00:00,181506
2026-09-01T13:00:00+00:00,181510
2026-09-01T14:00:00+00:00,181520
2026-09-01T15:00:00+00:00,181532
2026-09-01T16:00:00+00:00,181540
2026-09-01T17:00:00+00:00,181545
2026-09-01T18:00:00+00:00,181546
2026-09-01T19:00:00+00:00,181548
2026-09-01T20:00:00+00:00,181549
2026-09-01T21:00:00+00:00,181554
2026-09-01T22:00:00+00:00,181555
2026-09-01T23:00:00+00:00,181562
2026-09-02T00:00:33+00:00,181563
2026-09-02T01:00:00+00:00,181566
2026-09-02T02:00:00+00:00,181572
2026-09-02T03:00:00+00:00,181570
2026-09-02T04:00:00+00:00,181576
2026-09-02T05:00:00+00:00,181580
2026-09-02T06:00:00+00:00,181584
2026-09-02T07:00:00+00:00,181589
2026-09-02T08:00:00+00:00,181592
2026-09-02T09:00:00+00:00,181593
2026-09-02T10:00:00+00:00,181597
2026-09-02T11:00:00+00:00,181602
2026-09-02T12:00:00+00:00,181605
2026-09-02T13:00:00+00:00,181612
2026-09-02T14:00:00+00:00,181614
2026-09-02T15:00:00+00:00,181618
2026-09-02T16:00:00+00:00,181629
2026-09-02T17:00:00+00:00,181629
2026-09-02T18:00:00+00:00,181634
2026-09-02T19:00:00+00:00,181636
2026-09-02T20:00:00+00:00,181636
