timestamp_utc,favorite_count
2026-08-28T10:56:04+00:00,38114
2026-08-28T11:00:00+00:00,38115
2026-08-28T12:00:00+00:00,38150
2026-08-28T13:00:00+00:00,38171
2026-08-28T14:00:00+00:00,38209
2026-08-28T15:00:00+00:00,38272
2026-08-28T16:00:00+00:00,38329
2026-08-28T17:00:00+00:00,38382
2026-08-28T18:00:00+00:00,38421
2026-08-28T19:00:00+00:00,38444
2026-08-28T20:00:00+00:00,38463
2026-08-28T21:00:00+00:00,38474
2026-08-28T22:00:00+00:00,38492
2026-08-28T23:00:00+00:00,38514
2026-08-29T00:00:00+00:00,38562
2026-08-29T01:00:00+00:00,38611
2026-08-29T02:00:00+00:00,38647
2026-08-29T03:00:00+00:00,38684
2026-08-29T04:00:00+00:00,38738
2026-08-29T05:00:00+00:00,38773
2026-08-29T06:00:00+00:00,38797
2026-08-29T07:00:00+00:00,38831
2026-08-29T08:00:00+00:00,38856
2026-08-29T09:00:00+00:00,38885
2026-08-29T10:00:00+00:00,38916
2026-08-29T11:00:00+00:00,38941
2026-08-29T12:00:00+00:00,38970
2026-08-29T13:00:00+00:00,38997
2026-08-29T14:00:00+00:00,39040
2026-08-29T15:00:00+00:00,39090
2026-08-29T16:00:00+00:00,39133
2026-08-29T17:00:00+00:00,39167
2026-08-29T18:00:00+00:00,39200
2026-08-29T19:00:00+00:00,39216
2026-08-29T20:00:00+00:00,39232
2026-08-29T21:00:00+00:00,39241
2026-08-29T22:00:00+00:00,39252
2026-08-29T23:00:00+00:00,39269
2026-08-30T00:00:00+00:00,39300
2026-08-30T01:00:00+00:00,39325
2026-08-30T02:00:00+00:00,39348
2026-08-30T03:00:00+00:00,39380
2026-08-30T04:00:00+00:00,39414
2026-08-30T05:00:00+00:00,39438
2026-08-30T06:00:00+00:00,39461
2026-08-30T07:00:00+00:00,39499
2026-08-30T08:00:00+00:00,39525
2026-08-30T09:00:00+00:00,39543
2026-08-30T10:00:00+00:00,39557
2026-08-30T11:00:00+00:00,39585
2026-08-30T12:00:00+00:00,39610
2026-08-30T13:00:00+00:00,39641
2026-08-30T14:00:00+00:00,39679
2026-08-30T15:00:00+00:00,39739
2026-08-30T16:00:00+00:00,39775
2026-08-30T17:00:00+00:00,39805
2026-08-30T18:00:00+00:00,39829
2026-08-30T19:00:00+00:00,39845
2026-08-30T20:00:00+00:00,39856
2026-08-30T21:00:00+00:00,39862
2026-08-30T22:00:00+00:00,39878
2026-08-30T23:00:00+00:00,39895
2026-08-31T00:00:00+00:00,39910
2026-08-31T01:00:00+00:00,39926
2026-08-31T02:00:00+00:00,39940
2026-08-31T03:00:00+00:00,39952
2026-08-31T04:00:00+00:00,39976
2026-08-31T05:00:00+00:00,39994
2026-08-31T06:00:00+00:00,40006
2026-08-31T07:00:00+00:00,40012
2026-08-31T08:00:00+00:00,40026
2026-08-31T09:00:00+00:00,40039
2026-08-31T10:00:00+00:00,40061
2026-08-31T11:00:00+00:00,40077
2026-08-31T12:00:00+00:00,40095
2026-08-31T13:00:00+00:00,40110
2026-08-31T14:00:00+00:00,40132
2026-08-31T15:00:00+00:00,40168
2026-08-31T16:00:00+00:00,40200
2026-08-31T17:00:00+00:00,40225
2026-08-31T18:00:00+00:00,40239
2026-08-31T19:00:00+00:00,40251
2026-08-31T20:00:00+00:00,40259
2026-08-31T21:00:00+00:00,40267
2026-08-31T22:00:00+00:00,40272
2026-08-31T23:00:00+00:00,40278
2026-09-01T00:00:00+00:00,40293
2026-09-01T01:00:00+00:00,40309
2026-09-01T02:00:00+00:00,40325
2026-09-01T03:00:00+00:00,40336
2026-09-01T04:00:00+00:00,40353
2026-09-01T05:19:11+00:00,40368
2026-09-01T06:00:00+00:00,40375
2026-09-01T07:00:00+00:00,40397
2026-09-01T08:00:00+00:00,40416
2026-09-01T09:00:00+00:00,40430
2026-09-01T10:00:00+00:00,40447
2026-09-01T11:00:00+00:00,40458
2026-09-01T12:00:00+00:00,40477
2026-09-01T13:00:00+00:00,40500
2026-09-01T14:00:00+00:00,40533
2026-09-01T15:00:00+00:00,40562
2026-09-01T16:00:00+00:00,40608
2026-09-01T17:00:00+00:00,40645
2026-09-01T18:00:00+00:00,40663
2026-09-01T19:00:00+00:00,40677
2026-09-01T20:00:00+00:00,40683
2026-09-01T21:00:00+00:00,40693
2026-09-01T22:00:00+00:00,40704
2026-09-01T23:00:00+00:00,40717
2026-09-02T00:00:33+00:00,40725
2026-09-02T01:00:00+00:00,40742
2026-09-02T02:00:00+00:00,40762
2026-09-02T03:00:00+00:00,40784
2026-09-02T04:00:00+00:00,40805
2026-09-02T05:00:00+00:00,40823
2026-09-02T06:00:00+00:00,40846
2026-09-02T07:00:00+00:00,40901
2026-09-02T08:00:00+00:00,40965
2026-09-02T09:00:00+00:00,41010
2026-09-02T10:00:00+00:00,41052
2026-09-02T11:00:00+00:00,41090
2026-09-02T12:00:00+00:00,41151
2026-09-02T13:00:00+00:00,41206
2026-09-02T14:00:00+00:00,41303
2026-09-02T15:00:00+00:00,41588
2026-09-02T16:00:00+00:00,41859
2026-09-02T17:00:00+00:00,42033
2026-09-02T18:00:00+00:00,42140
2026-09-02T19:00:00+00:00,42208
2026-09-02T20:00:00+00:00,42245
2026-09-02T21:00:00+00:00,42298
2026-09-02T22:00:00+00:00,42381
2026-09-02T23:00:00+00:00,42524
2026-09-03T00:00:00+00:00,42671
2026-09-03T01:00:00+00:00,42823
2026-09-03T02:00:00+00:00,42984
2026-09-03T03:00:00+00:00,43117
2026-09-03T04:00:00+00:00,43265
2026-09-03T05:00:00+00:00,43389
2026-09-03T06:00:00+00:00,43537
2026-09-03T07:00:00+00:00,43693
2026-09-03T08:00:00+00:00,43806
2026-09-03T09:00:00+00:00,43942
2026-09-03T10:00:00+00:00,44126
2026-09-03T11:00:00+00:00,44261
2026-09-03T12:00:00+00:00,44409
2026-09-03T13:00:00+00:00,44555
2026-09-03T14:00:00+00:00,44790
2026-09-03T15:00:00+00:00,45043
2026-09-03T16:00:00+00:00,45282
2026-09-03T17:00:00+00:00,45434
2026-09-03T18:00:00+00:00,45537
2026-09-03T19:00:00+00:00,45580
2026-09-03T20:00:00+00:00,45623
2026-09-03T21:00:00+00:00,45672
2026-09-03T22:00:00+00:00,45753
2026-09-03T23:00:00+00:00,45877
2026-09-04T00:00:00+00:00,46031
2026-09-04T01:00:00+00:00,46179
2026-09-04T02:00:00+00:00,46313
2026-09-04T03:00:00+00:00,46429
2026-09-04T04:00:00+00:00,46537
2026-09-04T05:00:00+00:00,46631
2026-09-04T06:00:00+00:00,46747
2026-09-04T07:00:00+00:00,46865
2026-09-04T08:00:00+00:00,46972
2026-09-04T09:00:00+00:00,47074
2026-09-04T10:00:00+00:00,47181
2026-09-04T11:00:00+00:00,47284
2026-09-04T12:00:00+00:00,47376
2026-09-04T13:00:00+00:00,47457
2026-09-04T14:00:00+00:00,47565
2026-09-04T15:00:00+00:00,47681
2026-09-04T16:00:00+00:00,47809
2026-09-04T17:00:00+00:00,47894
2026-09-04T18:00:00+00:00,47961
2026-09-04T19:00:00+00:00,48006
2026-09-04T20:00:00+00:00,48028
2026-09-04T21:00:00+00:00,48049
2026-09-04T22:00:00+00:00,48082
2026-09-04T23:00:00+00:00,48139
2026-09-05T00:00:00+00:00,48223
2026-09-05T01:00:00+00:00,48329
2026-09-05T02:00:00+00:00,48420
2026-09-05T03:00:00+00:00,48503
2026-09-05T04:00:00+00:00,48578
2026-09-05T05:00:00+00:00,48642
2026-09-05T06:00:00+00:00,48744
2026-09-05T07:00:00+00:00,48837
2026-09-05T08:00:00+00:00,48913
2026-09-05T09:00:00+00:00,48987
2026-09-05T10:00:00+00:00,49050
2026-09-05T11:00:00+00:00,49114
2026-09-05T12:00:00+00:00,49176
2026-09-05T13:00:00+00:00,49246
2026-09-05T14:00:00+00:00,49308
2026-09-05T15:00:00+00:00,49407
2026-09-05T16:00:00+00:00,49514
2026-09-05T17:00:00+00:00,49602
2026-09-05T18:00:00+00:00,49664
2026-09-05T19:00:00+00:00,49709
2026-09-05T20:00:00+00:00,49741
2026-09-05T21:00:00+00:00,49756
2026-09-05T22:00:00+00:00,49793
2026-09-05T23:00:00+00:00,49836
2026-09-06T00:00:00+00:00,49903
